Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Divination,Ancient Runes,History of Magic,Potions,Charms,Flying
1350,Slytherin,Estela,Burleson,2001-03-26,Left,-3.822,420.0601486,4.252754912,6.307517947,-250.42555,-56.6
1351,Ravenclaw,Stacia,Tillery,1998-10-29,Right,6.312,626.2674244,4.51947851,9.604082523,-231.67841,13.82
1352,Ravenclaw,Marty,Wooley,1997-12-24,Left,5.753,645.5116464,5.606622658,10.18949158,-229.4998,19.09
1353,Ravenclaw,Sebastian,Gaines,1997-10-23,Right,2.652,608.717877,5.515999137,8.607496654,-230.08542,-23.09
1354,Hufflepuff,Ahmad,Barnette,2000-05-01,Left,3.533,412.7633256,5.209246243,7.360199823,-245.3614,55.69
1355,Ravenclaw,Sabina,Fox,1997-04-08,Left,3.612,557.8765813,5.209134585,8.768841773,-230.0386,-4.45
1356,Hufflepuff,Leila,Ruiz,1997-09-23,Right,6.635,330.4393319,5.787547283,3.584790801,-247.57799,-98.04
1357,Hufflepuff,Danilo,Pickard,2001-06-11,Right,6.235,406.3652622,4.057055961,3.548675775,-242.77415,-3.09
1358,Gryffindor,Leif,Cantu,1998-02-08,Left,4.99,601.2797951,-5.326946802,4.150857932,-256.44968,256.09
1359,Ravenclaw,Blair,Candelaria,1996-12-06,Left,4.471,628.8008172,4.767540352,7.430995178,-228.47931,17.72
1360,Hufflepuff,Dianne,Vaught,2000-08-14,Left,5.404,347.3995123,6.214927762,4.742992342,-244.90329,-1.87
1361,Slytherin,Bradly,Cain,1998-08-30,Right,-7.049,351.2828215,6.857747208,9.101179327,-253.43132,-152.9
1362,Gryffindor,Cruz,Pannell,1998-01-18,Left,7.053,591.0479482,-5.315568344,0.3112275499,-250.2653,172.3
1363,Gryffindor,Lina,Townsend,1997-10-21,Left,2.959,583.815009,-6.296138459,1.498097654,-256.14357,187.42
1364,Ravenclaw,Ruth,Treat,1997-10-14,Left,7.6,622.1680865,4.735573745,8.940047886,-229.29394,-20.43
1365,Hufflepuff,Fidel,Ginn,2000-12-10,Left,3.646,348.0137245,5.901770049,3.450222059,-246.31398,12.97
1366,Hufflepuff,Rudolf,Crouch,2001-10-19,Right,6.057,385.9577652,5.402882061,5.770465478,-243.50886,-66.11
1367,Slytherin,Kelvin,Zamora,1998-12-12,Left,-5.643,394.7085974,2.157434276,8.222111952,-248.17483,-23.22
1368,Ravenclaw,Fernando,Champion,2001-02-03,Right,6.223,598.5308354,3.520369142,8.141812646,-232.16003,27.73
1369,Hufflepuff,Bobbie,Snow,2000-10-29,Right,6.181,389.9018735,6.134390479,5.60219905,-244.46624,-28.99
1370,Gryffindor,Christian,Maldonado,1997-12-05,Left,4.162,577.4299144,-3.939241186,2.188838036,-255.2965,184.89
1371,Ravenclaw,Eula,Stinson,1998-07-15,Left,3.759,525.0580596,4.331309824,3.313132248,-232.78179,15.7
1372,Ravenclaw,Alex,Leavitt,1999-03-17,Left,4.341,597.4922295,2.218653321,4.966313211,-232.33453,13.23
1373,Hufflepuff,Catina,Whitehurst,2001-10-29,Right,5.437,404.7888007,4.258943131,5.571527972,-244.69562,-2.31
1374,Slytherin,Loren,Forrest,1998-12-03,Right,-6.391,371.1890479,6.639299289,10.85337426,-251.70933,-106.15
1375,Hufflepuff,Tammi,Almond,1998-06-20,Right,6.696,368.4273189,3.368282815,2.219101613,-246.04393,-52.64
1376,Gryffindor,Autumn,Thomsen,1998-01-12,Right,5.437,578.6972208,-5.605920963,1.363039613,-253.94765,207.78
1377,Gryffindor,Lauri,Wilkinson,1997-10-26,Right,5.345,665.8465723,-6.416418126,3.298249708,-253.44305,213.77
1378,Ravenclaw,Levi,Felder,1998-02-19,Left,3.521,582.8313197,5.534526528,6.894390304,-232.497,-12.27
1379,Slytherin,Bryan,Logsdon,1998-07-20,Right,-4.839,442.9363601,2.924344755,9.590622653,-250.92786,-33.02
1380,Hufflepuff,Daphne,Schuler,2001-07-22,Right,3.703,363.3708931,4.699325606,1.314651279,-246.13159,-58.26
1381,Ravenclaw,Diane,Maldonado,2000-11-23,Left,6.964,663.5483403,2.987466934,6.528535831,-230.24532,18.37
1382,Hufflepuff,Zachariah,Norman,1998-12-26,Left,5.238,404.8977424,7.196446948,7.449067575,-243.72921,-33.09
1383,Ravenclaw,Domenic,Carrion,2001-06-27,Right,2.442,540.400692,6.498276242,7.205894965,-228.08901,-59.84
1384,Ravenclaw,Carlotta,Neeley,1998-08-30,Right,5.084,577.7032362,5.463847354,7.198473849,-230.03411,-6.05
1385,Hufflepuff,Bobbie,Meehan,2001-02-27,Left,5.233,446.591012,9.376019208,9.937079444,-242.55764,-65.02
1386,Hufflepuff,Julius,Tirado,2001-08-30,Left,6.395,402.5129259,5.528666822,4.799839038,-243.52072,-16.93
1387,Ravenclaw,Adolph,Damico,1997-07-14,Right,4.539,577.7823937,4.068253323,2.908140694,-234.19162,-57.27
1388,Ravenclaw,Lettie,Estrella,1997-12-31,Right,5.01,539.4581323,4.170292632,3.33755589,-231.73096,8.39
1389,Ravenclaw,Elmo,Stanton,1999-02-25,Left,2.878,490.7030699,5.849143761,9.985733337,-234.12683,32.6
1390,Gryffindor,Hai,Burns,1998-12-15,Right,6.519,662.8662958,-5.530696238,5.14137546,-249.47542,225.38
1391,Hufflepuff,Jess,Rafferty,2000-12-30,Left,6.097,471.2868597,2.834630421,6.774778163,-243.83926,11.44
1392,Ravenclaw,Sybil,Wills,1997-05-13,Right,6.656,613.1248296,4.572754459,7.381515635,-228.96442,7.14
1393,Slytherin,Nell,Boettcher,1997-12-12,Right,-3.675,373.1309916,8.342000044,9.542520571,-247.86671,-115.73
1394,Ravenclaw,Suzette,Culp,2000-07-07,Left,4.311,602.3760955,3.95409002,5.024836485,-231.17254,34.47
1395,Hufflepuff,Ike,Galvez,1999-04-21,Right,4,430.6443282,5.10083978,5.71753392,-242.57102,-33.02
1396,Ravenclaw,Romona,Whitlow,1999-06-13,Right,4.918,633.8530199,5.615065665,8.55441171,-230.4437,-68.89
1397,Gryffindor,Rolf,Cottle,1997-10-06,Left,1.61,601.3921222,-5.17935124,1.855847986,-260.40861,185.2
1398,Hufflepuff,Cedrick,Batson,1999-04-21,Right,3.751,432.4515575,4.340850568,5.42375481,-243.80638,66.07
1399,Gryffindor,Lauretta,Hirsch,1998-03-12,Left,4.095,551.7320793,-4.816170885,1.371628256,-253.71792,161.83
1400,Gryffindor,Alisha,Broome,1999-05-31,Left,4.488,581.8193974,-5.280261233,1.418974604,-254.79353,187.82
1401,Slytherin,Jesse,Van,1999-08-17,Left,-4.896,394.4803721,6.645504027,10.11462555,-249.52768,-104.82
1402,Slytherin,Adriana,Byars,2001-01-05,Right,-5.671,401.5563771,3.777861436,8.246324171,-250.89759,-61.64
1403,Ravenclaw,Juliana,Aranda,1998-09-18,Right,4.246,603.3596958,4.614547777,7.477363975,-233.79125,-2.23
1404,Gryffindor,Neil,Seely,2001-04-30,Right,4.549,619.9264555,-4.898538922,2.103381826,-253.02031,146.03
1405,Gryffindor,Rosemarie,Rosenberg,1998-12-01,Right,3.278,577.9789705,-2.874741311,5.219689107,-255.55284,161.88
1406,Gryffindor,Clarissa,Muniz,1997-05-05,Right,5.533,613.1442194,,2.753030507,-250.98288,201.18
1407,Ravenclaw,Ulysses,Lovell,2001-04-27,Right,5.136,625.4777756,7.537375976,10.43922678,-230.00043,-52.4
1408,Hufflepuff,Keshia,Stubblefield,1998-02-24,Left,,389.137746,6.780875804,2.876017651,-242.60906,-28.34
1409,Hufflepuff,Angie,Cash,1999-05-01,Left,6.998,402.6962472,3.292420292,3.499110212,-243.88303,-27.76
1410,Gryffindor,Vonda,Pierson,1999-04-20,Right,3.207,594.037574,-4.626894269,4.850524192,-255.86529,215.51
1411,Hufflepuff,Jeniffer,Carrion,1998-11-05,Left,6.058,431.5175709,4.382766689,5.933551973,-242.67607,19.33
1412,Slytherin,Johnnie,Bui,2000-04-18,Left,-4.409,402.6128571,3.470442205,8.738619667,-246.41329,-21.7
1413,Ravenclaw,Hilton,Mckinney,2000-07-22,Right,5.117,634.809663,4.985683931,7.285387519,-232.16272,-8.37
1414,Ravenclaw,Leroy,Brannon,2000-06-09,Left,5.316,611.4258278,2.887861509,4.275057209,-232.03488,15.6
1415,Hufflepuff,Delmer,Cope,1997-02-15,Left,5.011,379.1382341,10.69302455,8.133596322,-243.39375,-43.78
1416,Slytherin,Trinidad,Ruffin,2000-05-14,Right,-5.184,393.4908391,6.189992957,8.198618546,-247.07332,-36.25
1417,Gryffindor,Leonard,Koehler,1997-04-05,Left,4.841,615.4970906,,4.170306096,-250.64329,207.29
1418,Ravenclaw,Gena,Sotelo,1999-01-06,Left,4.919,591.4395993,4.449335846,8.169258459,-229.675,22.95
1419,Slytherin,Casandra,Hoag,1997-03-18,Left,5.525,602.5562105,5.209066207,4.866683817,-227.4041,-1.72
1420,Hufflepuff,Ernestine,Sowers,2001-08-18,Right,6.942,463.3040777,6.631232462,7.118105168,-241.52183,-48.59
1421,Ravenclaw,John,Fallon,2000-03-01,Right,3.7,584.7171961,4.690012978,6.997674792,-231.08106,47.97
1422,Hufflepuff,Melba,Bass,2000-07-29,Left,2.468,384.442291,3.038353592,1.812886234,-244.9695,6.06
1423,Gryffindor,Odessa,Windham,1999-06-10,Right,2.633,584.6048039,-5.938567315,0.8718225524,-257.27992,212.9
1424,Slytherin,Constance,Mclean,2001-06-02,Left,-6.54,391.0759972,6.358911975,8.964685695,-252.34178,-94.83
1425,Hufflepuff,Candi,Hammonds,1998-11-01,Right,5.666,402.9104654,4.811765383,,-244.6276,-29.67
1426,Hufflepuff,Dee,Suarez,1998-08-16,Right,4.855,439.8361695,6.967560128,8.847945383,-243.42114,18.44
1427,Hufflepuff,Vince,Madigan,2001-10-12,Right,,465.4632342,2.22389532,7.70052491,-243.69343,116.92
1428,Ravenclaw,Merle,Pogue,1997-11-05,Right,3.081,576.8889845,5.596064163,5.310526779,-232.20877,-18.4
1429,Ravenclaw,Osvaldo,Lassiter,2001-09-20,Right,3.784,576.8524471,4.748018613,7.633852689,-228.64198,3.92
1430,Slytherin,Grant,Villalobos,2001-03-09,Left,-5.105,432.4583829,3.293762531,7.77487743,-251.6792,-53.28
1431,Ravenclaw,Janie,Demers,1999-12-17,Right,4.762,615.3885406,2.910657515,6.815956855,-234.16569,30.36
1432,Hufflepuff,Judy,Jett,2000-04-20,Right,4.025,345.3385423,8.953351443,7.00282621,-245.162,-64.55
1433,Ravenclaw,Desiree,Galvan,2000-03-21,Left,4.434,579.7589438,7.737965975,8.090147871,-229.76232,-59.3
1434,Gryffindor,Roderick,Pellegrino,2001-04-18,Right,4.969,563.8935294,-5.85616207,-0.06521917054,-255.41667,192.26
1435,Ravenclaw,Darlene,Hess,2000-06-02,Left,6.151,410.4819213,8.014816205,6.828954913,-243.83655,-45.15
1436,Slytherin,Sherwood,Cassidy,1997-07-17,Right,-4.261,377.650315,7.829515063,8.453327138,-251.29157,-135.83
1437,Gryffindor,Donte,Richard,1997-09-03,Right,5.109,629.2729195,-7.545057581,0.3186394997,-254.67808,246.76
1438,Hufflepuff,Lyle,Haynes,1998-12-15,Left,5.286,438.3074515,4.153128708,5.477547575,-244.13536,26.88
1439,Hufflepuff,Melva,Trimble,1999-04-06,Right,4.562,425.3294773,4.658685107,3.753074796,-245.04629,-51.42
1440,Gryffindor,Winnifred,Gunter,1999-02-27,Right,5.857,648.2731011,-6.312407945,2.316835584,-251.92547,227.01
1441,Slytherin,Domingo,Luce,1998-11-04,Left,-4.861,330.0154229,6.08308168,9.351571328,-248.78562,-99.87
1442,Hufflepuff,Willard,Morley,1999-01-24,Right,4.786,,,7.359841121,-242.63107,-58.56
1443,Gryffindor,Janell,Anthony,1998-04-25,Left,3.526,571.3787174,-3.690399109,3.278383914,-255.12874,153.59
1444,Slytherin,Frederic,Colson,1997-06-20,Left,6.955,640.8639502,3.671743344,9.313481918,-228.39853,-7.29
1445,Gryffindor,Tyra,Tellez,2000-05-04,Right,1.734,665.2166782,-6.810648246,5.257587542,-255.42549,225
1446,Gryffindor,Haley,Pryor,1998-11-20,Right,6.217,440.2105982,3.244443649,5.289389523,-243.72415,-31.21
1447,Slytherin,Caroline,Whatley,1996-11-14,Right,-5.022,381.1152016,5.295359242,8.781968928,-251.22853,-98.27
1448,Gryffindor,Lee,Harlow,1997-06-11,Right,5.738,621.9938948,5.149580798,9.859909583,-231.87388,21.56
1449,Slytherin,Ollie,Prescott,2000-09-13,Left,-7.405,391.0234419,5.739149987,10.97656423,-259.49964,-162.04
1450,Ravenclaw,Jasmine,Tiller,1999-05-15,Right,3.452,572.5727892,6.364409681,3.520341502,-230.69598,-60.09
1451,Gryffindor,Clarissa,Badillo,1997-05-30,Right,4.301,503.7123382,-2.570860032,2.111850954,-255.15668,153.04
1452,Slytherin,Salvatore,Foster,1998-10-15,Left,-3.819,397.1510958,6.597508249,9.543293733,-245.40229,-49.92
1453,Hufflepuff,Shellie,Trevino,2000-12-02,Right,5.576,440.26028,4.844863014,8.001190878,-245.65922,-33.94
1454,Ravenclaw,Willard,Crawley,1997-09-08,Right,6.175,603.5536746,4.238170908,9.065764756,-228.90279,52.22
1455,Hufflepuff,Scotty,Batista,1997-04-02,Right,4.84,428.1336379,8.135336177,8.78525129,-242.69108,-40.96
1456,Hufflepuff,Rico,Windsor,1999-07-13,Left,7.652,427.1000253,4.888227535,6.050421311,-243.83637,-44.78
1457,Gryffindor,Carol,Parham,1998-11-07,Left,5.851,570.6071426,-3.486273581,2.913304735,-251.6597,181.6
1458,Gryffindor,Tricia,Burt,1999-01-07,Left,,585.3230641,-6.295390133,-1.165019791,-254.67415,195.15
1459,Hufflepuff,Nikita,Strickland,2000-06-10,Left,3.346,409.2814685,4.920895456,5.847602696,-244.58289,32.31
1460,Ravenclaw,Catherine,Sweeney,1998-10-12,Left,5.301,584.8057262,,6.626474698,-227.47385,-24.73
1461,Slytherin,Polly,Lofton,1998-04-08,Right,,422.6159764,4.101186376,9.807208179,-245.54608,-12.45
1462,Gryffindor,Lawanda,Epstein,1998-05-10,Left,5.837,578.7508242,-6.227014266,1.356700035,-253.7658,225.4
1463,Hufflepuff,Bob,Blackburn,2000-07-06,Left,6.142,374.5127191,7.605822555,5.439927569,-243.75267,-84.19
1464,Hufflepuff,Delores,Desjardins,1998-09-03,Right,3.736,391.1705139,3.701764885,,-244.42145,28.3
1465,Ravenclaw,Nicholas,Hurd,1997-12-15,Left,4.131,626.9302885,4.994733027,2.38804294,-231.62922,-84.29
1466,Hufflepuff,Sharla,Metzger,1999-04-02,Left,3.884,464.3275983,4.805481196,8.696349605,-243.29676,98.67
1467,Hufflepuff,Jerold,Salisbury,1998-04-10,Left,4.207,390.9286305,3.817593895,0.474596831,-242.48571,-31.1
1468,Hufflepuff,Viviana,Greco,1997-09-09,Left,4.944,328.3816003,6.898336343,5.723229029,-245.74328,-63.71
1469,Ravenclaw,Alden,Guidry,2001-07-08,Left,4.156,602.5957702,2.387084599,6.196107569,-230.53024,73.77
1470,Slytherin,Nigel,Reedy,1998-02-22,Left,-5.191,447.0285985,3.414097322,9.960919022,-252.41067,-59.42
1471,Hufflepuff,Katrina,Burley,2000-11-28,Left,4.561,377.4714456,8.60966229,7.623534189,-243.94563,-52.06
1472,Slytherin,Leeann,Clayton,1998-11-08,Right,-4.942,392.0132073,5.250684917,9.788513147,-250.083,-80.32
1473,Hufflepuff,Nellie,Pennell,2000-10-13,Right,2.984,401.8874293,6.20357988,4.787034028,-243.27695,41.96
1474,Gryffindor,Modesto,Doll,1999-05-12,Right,5.445,623.8274541,-7.184556912,-0.8586861485,-253.65055,223.8
1475,Hufflepuff,Rhea,Currie,1998-05-22,Right,5.027,376.0939754,1.571303002,2.925626386,-245.72835,-8.57
1476,Slytherin,Stefanie,Phipps,1999-11-04,Left,-6.006,422.441227,3.771471879,10.20447826,-251.97899,-39.77
1477,Ravenclaw,Tommy,Herron,1999-01-29,Left,7.602,611.0857231,7.992249377,9.957914149,-229.08857,-28.76
1478,Ravenclaw,Augustus,Grooms,1997-03-27,Right,4.364,577.6988471,7.595640954,10.87717066,-228.88605,-15.59
1479,Slytherin,Bruno,Lovett,2000-08-17,Left,-5.59,425.8942616,3.759957073,10.99088134,-248.90693,-40.09
1480,Slytherin,Lucas,Seaman,1999-07-01,Left,,397.3595771,5.14838294,10.42893702,-250.55026,-89.88
1481,Ravenclaw,Blanche,Janes,1997-09-26,Left,,633.9446663,3.947956857,4.910926436,-231.04187,-19.4
1482,Hufflepuff,Jae,Mejia,1999-10-31,Left,4.852,371.5787287,6.374257237,4.749655841,-245.33065,-37.02
1483,Hufflepuff,Heidi,Porterfield,1997-07-14,Right,3.067,448.2952508,4.585958006,5.384485134,-243.22545,68.2
1484,Ravenclaw,Maryann,Russell,2000-05-26,Left,5.856,659.860468,5.384213677,5.866795817,-233.99674,-36.78
1485,Hufflepuff,Donn,Arthur,2001-05-07,Right,2.269,353.8171186,7.887353226,6.908700826,-244.19329,7.84
1486,Hufflepuff,Burt,Mosier,2000-01-12,Right,4.309,367.2876332,5.954151667,2.066875105,-242.56801,-45.23
1487,Slytherin,Felipe,Carvalho,1999-08-25,Left,-5.304,377.3037097,6.23605178,9.643307354,-250.0961,-101.81
1488,Hufflepuff,Lola,Clemons,1999-03-17,Right,6.501,406.292458,5.99783661,7.735451185,-244.91045,29.62
1489,Ravenclaw,Pat,Parr,1999-03-13,Right,5.1,632.6265209,4.369823084,,-231.2123,4.68
1490,Ravenclaw,Thomas,Dowdell,2001-08-11,Left,5.677,612.7019491,3.355560112,3.856106428,-230.59134,4.68
1491,Hufflepuff,Clark,Wentworth,2000-11-01,Left,5.155,414.3598534,5.333903735,5.694442715,-244.7714,-9.66
1492,Gryffindor,Stanford,Valentin,1998-12-14,Left,5.999,611.8004589,-3.751780116,4.79144522,-249.83742,180.79
1493,Hufflepuff,Rosalind,Shank,2000-12-16,Right,8.445,371.3229746,7.390881167,5.704590083,-245.39275,-96.22
1494,Ravenclaw,Vada,Stinnett,1998-12-07,Right,3.168,570.2868002,3.662751372,2.315665172,-231.02839,22.1
1495,Gryffindor,Jackie,Mcafee,1997-11-07,Right,5.779,623.6062971,-7.578273366,1.504863487,-254.0259,249.56
1496,Hufflepuff,Garry,Saul,1997-05-18,Left,4.788,475.288848,5.510340402,8.338125962,-243.71278,35.79
1497,Slytherin,Nelda,Gonsalves,2000-08-22,Right,-3.99,403.6097863,5.91652975,11.40944492,-249.9104,-84.22
1498,Hufflepuff,Delmar,Meza,2000-02-04,Left,6.223,457.1362363,1.82100862,4.319537154,-243.85146,54.49
1499,Ravenclaw,India,Fort,1998-08-05,Right,6.111,626.6833824,5.67876412,4.351715015,-230.50235,-96.74
1500,Ravenclaw,Marty,Seifert,2000-06-30,Right,4.756,590.2832297,4.892617993,6.183686115,-232.34086,19.3
1501,Hufflepuff,Bud,Park,1997-10-12,Right,4.721,410.9796827,5.716358103,5.63517478,-245.24415,-34.17
1502,Ravenclaw,Emile,Hudspeth,1997-08-05,Left,4.819,552.621721,4.195597545,6.751898411,-230.19753,31.96
1503,Gryffindor,Kim,Creamer,2001-10-23,Right,7.657,632.7491842,-5.705872665,2.516735107,-249.75465,208.67
1504,Hufflepuff,Suzanne,Turk,1997-01-29,Right,4.592,367.6439108,3.72666566,3.388736141,-244.31754,-9.73
1505,Ravenclaw,Katy,Elliott,1999-11-05,Right,4.837,633.6830397,4.692977602,3.608862353,-231.42808,25.36
1506,Hufflepuff,Chas,Betts,2001-02-12,Right,6.133,485.7098886,5.928286927,9.703235565,-242.1098,27.08
1507,Slytherin,Sheldon,Boatman,2000-03-30,Left,-5.231,395.6230194,6.112022188,9.20308681,-251.6276,-91.86
1508,Slytherin,Cara,Pape,1998-03-23,Right,-8.041,388.1914521,4.27294993,9.514134754,-257.0058,-113.12
1509,Hufflepuff,Leila,Michaud,1999-08-25,Right,6.764,408.7730053,4.464523602,4.258518052,-245.70166,-75.17
1510,Hufflepuff,Jacque,Oleary,2000-09-17,Right,5.112,413.0750892,7.507097596,6.180842403,-242.60069,-16.88
1511,Gryffindor,Flossie,Zuniga,2001-08-12,Left,4.521,575.8316245,-6.540574151,-1.703318598,-252.91442,144.84
1512,Ravenclaw,Lettie,Leblanc,2001-05-18,Left,6.238,632.3287129,3.856046484,9.726924294,-230.9144,-8.04
1513,Ravenclaw,Josue,Traylor,1999-04-21,Right,4.852,571.7722679,,8.231071654,-229.7355,37.46
1514,Ravenclaw,Catharine,Mahan,1999-05-03,Right,2.586,575.2868483,7.035407455,9.69349446,-230.98958,-23.75
1515,Gryffindor,Diego,Cooper,1997-09-30,Right,4.367,582.2759884,6.110216441,4.72823375,-232.08677,-39.07
1516,Ravenclaw,Chad,Ashworth,1997-11-18,Right,1.55,481.5168543,5.155589932,2.955490832,-233.3145,13.41
1517,Hufflepuff,Nadia,Dunbar,1998-05-06,Right,4.183,368.2862242,5.45209127,3.6771237,-243.81267,-3.17
1518,Ravenclaw,Sung,Hammonds,1999-09-18,Right,4.124,585.5518383,3.77735076,6.930173937,-229.8689,38.01
1519,Gryffindor,Jesus,Belcher,1998-04-30,Right,3.515,619.5131987,-3.953611465,,-253.24351,204.45
1520,Gryffindor,Gordon,Conyers,1996-11-17,Left,7.318,645.493298,-6.48134581,2.364876351,-248.94517,218.48
1521,Ravenclaw,Kraig,Friday,2000-06-04,Right,4.55,589.9871076,5.330329108,5.746638241,-229.56493,-36.1
1522,Ravenclaw,Ruben,Rau,2000-02-19,Left,6.355,620.9707223,3.375345216,7.328740473,-230.19869,19.59
1523,Ravenclaw,Carlotta,Irons,2001-02-13,Right,4.617,608.5049387,4.830469551,5.980643174,-231.88163,-9.29
1524,Hufflepuff,Alberto,Radford,2000-09-23,Left,4.901,,2.604326549,5.860856304,-247.87531,32.1
1525,Gryffindor,Grant,Stewart,2001-08-28,Right,5.229,376.5683923,3.096340568,2.104183773,-245.33296,-9.98
1526,Hufflepuff,Cathryn,Horn,2001-03-13,Right,3.221,357.7061704,5.695178521,5.632306856,-245.09144,-20.48
1527,Hufflepuff,Vicente,Palmer,1999-07-30,Right,6.25,422.8640797,9.323600636,7.02275154,-240.55651,-47.29
1528,Hufflepuff,Carson,Casas,1999-10-08,Left,5.759,343.3929696,6.77835944,2.243678167,-242.7856,-87.2
1529,Gryffindor,Norma,Wenzel,2001-07-24,Left,5.237,567.5985872,-6.931660085,-1.458926104,-253.78592,220.63
1530,Hufflepuff,Odessa,Devito,2000-04-19,Right,5.116,373.3986257,,5.373266128,-244.44179,15.48
1531,Ravenclaw,Madonna,Sommers,1999-12-24,Left,5.129,598.7905672,4.060459661,6.38793744,-230.38451,17.37
1532,Slytherin,Christal,Coy,1997-06-19,Right,-7.159,385.9205526,4.902653191,9.147159234,-253.45379,-93.67
1533,Ravenclaw,Wallace,Moriarty,1997-03-30,Left,3.21,533.516449,3.09376298,4.448870613,-233.34063,34.56
1534,Ravenclaw,Jacklyn,Whatley,1999-03-04,Left,3.747,627.5304877,5.197933598,7.173698837,-230.09418,-36.14
1535,Gryffindor,Reid,Fultz,1997-03-17,Left,4.864,572.9517399,-4.589559403,4.339344555,-254.19698,246.25
1536,Hufflepuff,Eliseo,Yocum,1999-07-29,Left,3.719,412.467472,3.376049877,5.007392261,-244.81639,49.3
1537,Hufflepuff,Ismael,Novak,1999-12-31,Right,1.503,349.6723587,3.310928418,1.097758118,-246.47391,32.13
1538,Ravenclaw,Cletus,Deluca,2001-08-03,Right,3.732,600.3965527,4.502568065,5.863980862,-231.40627,-15.08
1539,Slytherin,Franklyn,Horst,1998-09-07,Left,-4.376,396.1842502,6.957102043,11.22283714,-250.15524,-109.25
1540,Hufflepuff,Carroll,Call,1998-12-20,Left,3.307,342.6973082,5.946253035,3.810078488,-244.97517,-40.35
1541,Hufflepuff,Peggy,Brackett,2001-01-10,Left,5.946,378.2261942,7.209157235,7.325852815,-244.7018,-78.16
1542,Ravenclaw,Louann,Orton,1998-02-15,Left,1.683,559.0017987,8.508591556,11.91924725,-231.84272,-28.8
1543,Hufflepuff,Samual,Bustos,1998-04-07,Right,4.518,361.2519152,2.704929212,1.502450399,-245.54509,-26.1
1544,Hufflepuff,Eddie,Blackwell,1997-07-14,Right,5.37,394.1912682,2.9971804,3.348138096,-245.75151,3.09
1545,Slytherin,Ben,Munger,1998-06-21,Right,-5.629,336.6360753,7.35260648,11.41382223,-249.64377,-131.52
1546,Hufflepuff,Bryce,Coughlin,1998-09-02,Right,,408.4424874,6.132751691,,-243.1742,-9.69
1547,Gryffindor,Christi,Rodrigues,1997-10-14,Right,4.045,586.9457132,-5.438609548,1.164265201,-253.578,153.88
1548,Slytherin,Carrol,Hacker,1997-02-05,Right,-3.3,373.7285016,5.919966234,,-246.98398,-75.5
1549,Gryffindor,Kelley,Reddy,1999-08-27,Right,3.417,578.7482047,-6.393793228,0.008351823917,-257.07289,204
1550,Slytherin,Evangeline,Roy,1999-09-24,Right,-5.018,418.636909,3.453939999,8.14335156,-249.07364,-38.21
1551,Ravenclaw,Paris,Musgrove,1999-03-31,Right,3.965,573.2191254,6.812977004,10.98340289,-228.87277,-33.66
1552,Ravenclaw,Olga,Bostick,1998-09-06,Right,5.484,592.3133567,4.964894747,5.997208122,-232.53675,9.44
1553,Hufflepuff,Emilio,Donahue,1999-08-15,Right,5.237,401.4323237,2.982157024,1.362621489,-243.0045,-16
1554,Gryffindor,Kendrick,Lahr,1997-01-29,Right,5.412,639.8108527,-6.200932433,2.500071735,-252.1845,216.97
1555,Ravenclaw,Rudolph,Zeigler,2000-03-03,Left,3.228,641.4689258,5.163372817,6.571042868,-230.32443,-58.29
1556,Ravenclaw,Fabiola,Squires,2001-09-01,Right,4.054,604.0394874,4.971761465,7.646739319,-228.24594,-9.64
1557,Hufflepuff,Scott,Chew,2001-05-30,Right,4.843,390.3491403,6.781839565,7.16422527,-245.94672,-29.27
1558,Ravenclaw,Earnest,Roberge,1998-02-26,Left,6.584,620.9283835,6.651802479,4.447574546,-230.17111,-92.35
1559,Ravenclaw,Devin,Daly,1998-08-26,Left,5.445,622.5426758,5.223309875,5.638023193,-231.49588,11.23
1560,Ravenclaw,Hubert,Upchurch,1998-07-26,Left,5.174,600.5200065,5.488248323,7.37956552,-230.63179,-51.3
1561,Ravenclaw,Keshia,Nava,1997-09-04,Left,5.261,607.5562453,4.737096487,7.207069116,-232.81988,-19.56
1562,Ravenclaw,Mari,Stanford,2000-06-02,Right,5.295,587.8296938,4.392980166,9.806624642,-231.36591,3.19
1563,Hufflepuff,Stanton,Bruner,1999-12-27,Right,5.745,406.6395241,4.326196782,3.35823453,-242.69758,3.57
1564,Ravenclaw,Aida,Li,2000-01-15,Left,6.022,619.8069895,5.684107497,8.529552847,-232.67039,3.33
1565,Gryffindor,William,Sawyer,1998-01-22,Left,5.646,590.8549617,-4.673774408,5.209027456,-252.95587,223.69
1566,Gryffindor,Dorian,Hinojosa,2000-07-06,Left,3.719,595.5018319,-2.956450918,5.833108639,-255.69201,180.33
1567,Ravenclaw,Dwayne,Hsu,2000-12-08,Right,3.817,569.8705453,6.380304931,7.206193441,-231.30052,-0.2
1568,Ravenclaw,Elaine,Sargent,2000-09-02,Right,4.571,623.105908,3.883734592,7.117852619,-228.55339,17.77
1569,Ravenclaw,Louis,Ligon,2000-09-01,Right,6.567,,6.411162439,7.92488597,-230.40814,7.5
1570,Hufflepuff,Danette,Amaral,2000-08-18,Right,6.491,,5.279894194,6.085998864,-245.16318,-30.26
1571,Slytherin,Marcel,Pederson,2000-01-07,Left,-5.053,441.0927313,4.720936061,9.867057226,-247.76412,-29.83
