Index,Hogwarts House,First Name,Last Name,Birthday,Best Hand,Arithmancy,Astronomy,Herbology,Defense Against the Dark Arts,Muggle Studies,Transfiguration,Care of Magical Creatures
984,Hufflepuff,Lori,Lavigne,1999-03-03,Right,72095,557.4450762,3.084233634,-5.574450762,-761.5189158,1074.813755,-0.4668083601
985,Slytherin,Kevin,Easterling,1998-02-17,Right,52033,-475.3346587,-7.879818928,4.753346587,-248.7632615,1065.07963,0.8167715485
986,Ravenclaw,Fidel,Eagle,2001-09-10,Left,4047,-383.0333988,1.923503805,3.830333988,305.8442337,1066.845156,-0.393131426
987,Gryffindor,Clair,Keener,1997-03-10,Left,29786,283.6481184,-4.627449094,-2.836481184,-63.71291115,986.0561557,-0.328021629
988,Ravenclaw,Landon,Barclay,2000-03-06,Left,61478,-609.8777368,3.732553324,6.098777368,505.2227343,1038.359086,0.1497965323
989,Ravenclaw,Delilah,Compton,2000-06-13,Left,10329,-617.3040592,1.432813462,6.173040592,564.9925527,1069.698552,1.221078338
990,Slytherin,Jaime,Gill,1998-08-26,Right,33081,-606.8929837,-3.27351114,6.068929837,-806.4167034,1051.137989,-1.099276957
991,Hufflepuff,Ernestina,Faust,1998-11-05,Right,57471,471.6205386,3.748118364,-4.716205386,-438.0063879,1047.429167,-1.942193924
992,Ravenclaw,Casey,Nix,2001-03-04,Left,22862,,0.4278419979,3.600734077,775.8609714,1078.11248,1.916444507
993,Hufflepuff,Geneva,Cazares,1997-11-02,Left,38936,498.8167142,7.921588147,-4.988167142,-382.7548412,1032.530734,0.8108821477
994,Ravenclaw,Wade,Rau,1997-03-29,Left,93332,-344.6408678,7.315133754,3.446408678,649.0017225,1047.402649,1.182203905
995,Slytherin,Judy,Prince,2001-09-13,Left,47180,-470.2414454,-3.355576521,4.702414454,-279.6030668,1040.915974,-2.111009401
996,Gryffindor,Corinne,Odum,2000-09-20,Left,46834,93.57414148,-8.663936454,,-433.1452387,939.640493,1.353165395
997,Hufflepuff,Randall,Suarez,1999-11-26,Right,70008,272.0716358,4.349899216,-2.720716358,-778.4496858,1070.876709,-1.862924156
998,Hufflepuff,Zackary,Barajas,1997-01-09,Left,25573,736.1978187,3.831587951,-7.361978187,-354.9845677,1034.91619,-2.324824372
999,Hufflepuff,Kristi,Holman,1997-04-24,Right,61931,467.0997862,2.295192372,-4.670997862,-695.5355941,1073.159589,0.6214296576
1000,Ravenclaw,Ronny,Oliva,2001-08-07,Left,70424,-356.948371,5.207301517,3.56948371,335.2465742,1045.573282,-1.263858218
1001,Ravenclaw,Korey,Borden,2001-04-13,Right,45540,-352.1579364,2.767433125,3.521579364,407.7451076,1037.84727,-0.8790895197
1002,Ravenclaw,Nathan,Colby,2001-09-19,Right,44554,-710.0218328,,7.100218328,462.6693704,1042.643698,1.034189131
1003,Ravenclaw,Denver,George,1999-10-04,Left,47161,-480.5637777,2.455902937,4.805637777,640.088355,1060.676919,0.1794074494
1004,Slytherin,Jewell,Vail,2000-02-18,Left,67025,-484.7552879,-10.08358184,4.847552879,-379.5308825,1044.936843,-0.8435805112
1005,Gryffindor,Eli,Walton,2001-05-16,Right,34335,356.3351047,-7.298950592,-3.563351047,-469.8266364,943.8832705,-0.5903197068
1006,Hufflepuff,Freda,Donald,2001-06-10,Right,39878,624.221055,4.439483838,-6.24221055,-453.1642699,1037.098676,1.178077598
1007,Ravenclaw,Bernadette,Seibert,2000-04-01,Right,41876,-273.4172602,7.497572946,2.734172602,389.9840866,1055.686367,0.0595243016
1008,Gryffindor,Adela,Leblanc,1999-07-10,Right,64677,659.5337667,-3.965581598,-6.595337667,-547.6936766,946.596918,-0.7130189389
1009,Ravenclaw,Valarie,Caballero,1998-08-29,Right,43357,-636.4399197,4.930461172,6.364399197,393.3070536,1042.227248,-0.1905872578
1010,Hufflepuff,Bertha,Randolph,1997-10-23,Right,57903,391.8717342,2.731888689,-3.918717342,-735.2286285,1065.546987,-1.505754471
1011,Slytherin,Tabitha,Goins,2000-02-03,Right,34072,-504.2124225,-1.923401185,5.042124225,-676.9496333,1050.294347,0.3066107404
1012,Hufflepuff,Damien,Hays,2000-06-03,Right,45365,664.935523,5.935061224,-6.64935523,-358.9344767,1038.673134,1.003391486
1013,Gryffindor,Rocco,Hershberger,1996-12-25,Right,63302,384.5487796,-2.868107947,-3.845487796,-677.2409929,968.1815999,-1.290883003
1014,Gryffindor,Letha,Ali,1998-01-22,Left,35439,536.8507425,-4.556581125,-5.368507425,-279.6570953,945.6376595,-0.4953620212
1015,Ravenclaw,Alice,Sample,1999-03-07,Right,51386,-765.1109488,4.264528979,7.651109488,596.0040786,1055.643024,0.1278153625
1016,Hufflepuff,Tessa,Sills,1997-11-25,Right,43664,644.0927689,3.44643656,-6.440927689,-420.0636212,1040.886602,0.7686733903
1017,Hufflepuff,Jonathon,Kaplan,1999-08-12,Right,37415,404.8195623,6.12072412,-4.048195623,-429.9984086,1033.351114,-0.5907617901
1018,Ravenclaw,Steve,Mowery,2001-08-17,Right,67107,-792.4373384,5.875318818,7.924373384,105.3818433,1003.760894,-0.04905020671
1019,Gryffindor,Leann,Almond,1996-11-11,Right,41549,530.4355747,-5.606636951,-5.304355747,-536.5511818,952.843942,-1.328925612
1020,Ravenclaw,Judi,Deaton,1997-01-24,Right,52561,-329.6931227,5.480534199,,687.9759381,1054.217912,0.626776971
1021,Slytherin,Jacques,Beaulieu,2000-07-21,Left,32753,-530.6238491,-5.433501071,5.306238491,-550.653327,1060.854407,-0.4902066125
1022,Ravenclaw,Bess,Conte,1999-11-18,Left,35060,-418.9065527,5.492307647,4.189065527,812.6522383,1089.318012,1.200204658
1023,Gryffindor,Elnora,Wells,1999-08-04,Right,29122,743.6088562,-5.683996783,-7.436088562,-739.6706598,938.378486,0.1549088669
1024,Ravenclaw,Malcolm,Shelby,1999-07-13,Left,42744,-401.5922856,4.687262786,4.015922856,30.25353712,1018.207105,-0.9136904489
1025,Hufflepuff,Zackary,Freeman,1997-05-27,Right,70115,434.8512155,1.673402969,-4.348512155,-756.5180181,1070.239381,-2.3895842
1026,Ravenclaw,Irma,Shanahan,1998-05-02,Right,52024,-430.2385239,5.477540756,4.302385239,240.348758,1047.611846,-0.8608135524
1027,Hufflepuff,Renate,Michael,2001-09-21,Left,86459,139.1462793,5.374711608,-1.391462793,-531.3152091,1059.853729,0.3416590126
1028,Ravenclaw,Kira,Paterson,1998-10-11,Left,40162,-645.1900785,4.839805965,6.451900785,359.0359332,1050.319189,0.8798944764
1029,Hufflepuff,Salvador,Bills,2000-07-18,Left,59241,337.9486389,7.698502068,-3.379486389,-637.4277062,1054.460885,0.7598506542
1030,Slytherin,Hattie,Mcclain,1998-03-06,Right,49524,-400.3891103,-4.511527189,4.003891103,-482.3422481,1035.194864,-0.2690333819
1031,Hufflepuff,Duncan,Ellington,2000-09-07,Left,57854,516.7885593,4.787600553,-5.167885593,-531.7085355,1063.013832,0.9079971131
1032,Ravenclaw,Allene,Lister,2000-08-30,Right,16119,-432.9999004,6.440442473,4.329999004,331.9140282,1056.591296,-1.128334508
1033,Ravenclaw,Tiffany,Timm,2000-06-30,Right,54331,-723.9433025,3.140533413,7.239433025,313.4528839,1047.422286,-1.308788523
1034,Slytherin,Gil,Flowers,1997-04-26,Left,35760,-561.9179993,-1.297966264,5.619179993,-595.2687551,1046.302109,-2.973104147
1035,Gryffindor,Clifford,Cleary,2001-01-16,Left,71005,510.2005413,-2.503602977,-5.102005413,-646.7444748,953.578284,-0.5527386351
1036,Ravenclaw,Tyrell,Seely,2000-10-11,Left,66041,-413.3502934,6.213905014,4.133502934,403.3830045,1034.877862,1.024535426
1037,Slytherin,Casey,Huynh,1999-08-04,Right,,-528.7860451,-7.247682494,5.287860451,-322.7292695,1041.035823,0.3057418811
1038,Hufflepuff,Randy,Prather,2000-09-13,Left,48268,626.8601055,2.738231674,-6.268601055,-474.7009474,1054.801566,0.1716814211
1039,Gryffindor,Latricia,Townes,1997-05-27,Left,35459,581.7794145,-6.168090055,-5.817794145,,926.8350629,0.5408107745
1040,Ravenclaw,Rachael,Bullard,1997-02-25,Right,,-317.0403163,2.727521411,3.170403163,419.9005695,1061.143763,1.924607511
1041,Slytherin,Johnnie,Swanson,2001-07-21,Left,29775,-530.7150492,-6.233840059,5.307150492,-205.9219448,1053.572128,-0.1782339534
1042,Gryffindor,Taylor,Hauser,1999-11-15,Left,33604,420.5476427,-6.949361779,-4.205476427,-582.4485329,940.8959016,-1.998541492
1043,Ravenclaw,Santos,Blair,1999-05-17,Left,17450,-530.5989463,5.49376896,5.305989463,457.5388572,1070.849835,-0.8819843062
1044,Ravenclaw,Dottie,Coyne,2000-05-31,Right,55487,-287.2203965,5.598528417,2.872203965,509.3528214,1060.002871,0.1911593447
1045,Gryffindor,Rodrick,Lemons,2001-03-15,Right,42075,814.0571752,-3.373399461,-8.140571752,-599.1452454,948.4760114,0.9854680344
1046,Hufflepuff,Carlo,Werner,2001-04-03,Left,38965,,5.314813601,-5.766805553,-490.0625936,1048.008822,0.2352331914
1047,Ravenclaw,Lourdes,Musselman,2000-10-11,Right,69832,-444.673327,5.71369403,4.44673327,410.830313,1050.169174,0.5799039136
1048,Ravenclaw,Garland,Bueno,2001-03-10,Left,70638,-419.172433,6.603467303,4.19172433,652.8653828,1058.865256,0.3994202271
1049,Ravenclaw,Clayton,Graham,1998-02-07,Right,65733,-643.1256329,6.231887914,6.431256329,549.8680656,1035.02366,0.05441234359
1050,Slytherin,Helene,Bergeron,1997-01-04,Left,52563,-442.6317955,-4.050676881,4.426317955,,1046.590501,-0.001046831251
1051,Gryffindor,Abbie,Kiefer,2000-10-31,Left,70132,303.3479292,-4.90837845,-3.033479292,-718.8552193,935.2461156,-0.654836157
1052,Hufflepuff,Daniela,Crane,1998-08-04,Right,34855,510.8382415,7.496103263,-5.108382415,-600.3791008,1046.220038,-0.2818269936
1053,Slytherin,Kory,Crowell,2000-01-14,Left,48908,-589.8816132,-6.131987596,5.898816132,-656.1536564,1060.147748,-0.04262048159
1054,Ravenclaw,Ramiro,Nixon,1998-01-25,Right,23279,-500.648413,2.864409762,5.00648413,285.8931941,1048.306254,-1.50927516
1055,Gryffindor,Kelli,Peeler,1997-09-18,Right,59532,150.1057966,-7.435714995,-1.501057966,-390.5794926,968.6845057,-0.641704977
1056,Ravenclaw,Joseph,Abrams,1998-02-16,Left,74720,-363.5693314,3.265690021,3.635693314,594.0221458,1056.617277,-0.4273738014
1057,Ravenclaw,Tameka,Cooney,2000-05-15,Right,29265,-373.407747,5.601658935,3.73407747,662.5321452,1066.647583,0.04977192182
1058,Gryffindor,Ferdinand,Sheehan,2000-01-10,Left,40465,379.7003437,-5.702295467,-3.797003437,-605.0572001,946.1036555,0.8166625095
1059,Ravenclaw,Kendrick,Cate,1999-03-05,Left,75882,-602.2249175,5.122844042,6.022249175,,1047.11521,-2.880505308
1060,Ravenclaw,Wallace,Holm,1999-07-06,Right,58910,-494.8433339,4.824007281,4.948433339,540.067846,1047.01238,0.5495501171
1061,Gryffindor,Alda,Ocampo,1998-03-03,Right,36653,438.3998923,-6.594894277,-4.383998923,-421.0976997,948.1680288,-0.7298000739
1062,Gryffindor,Malik,Rawlins,1996-12-31,Left,26493,739.6116098,-1.507506949,-7.396116098,-194.6373407,,1.991248584
1063,Slytherin,Ashleigh,Glynn,1997-12-17,Left,75611,-448.9114745,-5.148500685,4.489114745,-516.4603661,1072.47024,-0.9269335167
1064,Ravenclaw,Theresa,Dougherty,1998-02-27,Left,25494,-84.43963221,4.734220746,0.8443963221,411.8083803,1059.923656,1.336149439
1065,Hufflepuff,Amelia,Tindall,1996-11-25,Right,56268,327.9125957,8.525734058,-3.279125957,-205.7193158,1025.877898,-0.2658345897
1066,Hufflepuff,Royal,Houghton,1999-08-02,Left,38434,640.8140111,5.318118377,,-101.8394605,1028.800461,0.7411716489
1067,Gryffindor,Mamie,Hightower,1997-12-28,Left,64197,849.1318778,-0.4183538039,-8.491318778,-442.0018219,955.8738142,-2.387181485
1068,Hufflepuff,June,Lenz,2000-10-01,Left,26800,714.6590801,3.503167129,-7.146590801,-518.1704389,1051.898621,1.355436881
1069,Ravenclaw,Eddie,Reeve,1998-04-04,Left,44565,-683.9674068,2.929898031,,363.5733232,1046.453536,-0.3898613717
1070,Hufflepuff,Jaclyn,Salter,2001-03-14,Left,42957,578.2199945,5.696834328,-5.782199945,-524.394691,1053.751232,-0.1287047247
1071,Slytherin,Vilma,Cummings,2001-05-15,Right,53435,-495.9786636,-6.484531499,4.959786636,-558.6880173,,0.3819658703
1072,Hufflepuff,Chas,Birch,1999-10-01,Left,56746,462.2829706,4.615926843,-4.622829706,-387.3165899,1051.868959,-1.278591379
1073,Hufflepuff,Jefferson,Sommer,1997-12-02,Left,66357,501.1177802,3.993271168,-5.011177802,-515.2669526,1059.628068,1.4489148
1074,Slytherin,Reuben,Qualls,2000-09-22,Left,65023,-407.1264155,-7.775641491,4.071264155,-391.9120499,1047.18369,-0.07992088879
1075,Slytherin,Theodore,Fields,1998-02-08,Left,18478,-669.8261435,-2.668746722,6.698261435,-633.999342,1068.857723,-0.4610020349
1076,Ravenclaw,Rodolfo,Christiansen,2000-09-18,Right,71651,-645.2992402,4.47666341,6.452992402,751.4630243,1046.051087,0.0208173474
1077,Hufflepuff,Felicia,Billups,1999-06-10,Left,56786,402.3482438,3.895872185,-4.023482438,-435.1310892,1050.46194,-0.6734392951
1078,Slytherin,Joseph,Hendrix,2001-08-03,Right,76947,418.9276474,8.41201219,-4.189276474,,1053.44661,0.8082689994
1079,Slytherin,Lily,Dyson,1997-09-05,Left,53322,-434.5172831,-3.33126282,4.345172831,-463.5933441,1058.896148,0.08033898697
1080,Ravenclaw,Ramiro,Bergeron,2000-04-09,Right,65226,-185.5585458,7.079351556,1.855585458,524.0892225,1064.190285,0.7280698428
1081,Slytherin,Gaylord,Beardsley,1999-09-21,Left,76473,-393.0937332,-6.376054782,3.930937332,-412.5373074,1050.309458,
1082,Slytherin,Bridget,Briseno,1998-01-31,Left,40968,-563.353099,-2.459954902,5.63353099,-523.7699944,1025.996822,-0.3205937458
1083,Hufflepuff,Trudy,Tejeda,2000-01-20,Left,53300,457.129796,5.735456477,-4.57129796,-627.9412649,1056.807325,-1.20528897
1084,Gryffindor,Sydney,Plummer,1998-12-21,Left,29087,541.6613427,-1.758942793,-5.416613427,-520.9453755,960.7022895,-0.5774089095
1085,Gryffindor,Barb,Schulte,1997-11-27,Right,68734,678.793751,-2.668276131,-6.78793751,-657.3255686,952.9241202,-0.06211843814
1086,Hufflepuff,Mitch,Espinal,1998-06-14,Right,52245,323.8610344,5.984707981,-3.238610344,-528.0063371,1038.15115,-1.366934356
1087,Gryffindor,Maxine,Ellington,2001-08-27,Right,49404,482.5169756,-8.217638867,-4.825169756,-309.2833925,950.5742219,0.0944746141
1088,Gryffindor,Grady,Pollard,2001-08-05,Left,68486,466.8437115,-6.189062568,-4.668437115,-735.2774417,918.2298004,0.1392714799
1089,Hufflepuff,Tiffany,Piazza,2000-03-21,Right,64926,154.2099544,1.799122536,-1.542099544,-607.0057338,1073.693493,0.8269124432
1090,Ravenclaw,Fredric,Carlin,1997-10-03,Right,57750,-534.6718399,4.698093812,5.346718399,542.3513436,1057.512254,0.9800450464
1091,Hufflepuff,Minnie,Alfred,2001-01-28,Right,49744,508.2398423,3.614779561,,-665.7684046,1063.024108,-0.2081570329
1092,Hufflepuff,Vernon,Stowe,1997-09-21,Right,36102,387.5396419,3.466783832,-3.875396419,-180.7381432,1021.94545,-0.5087875154
1093,Hufflepuff,Terri,Spring,1999-02-04,Right,49757,367.690952,2.83541841,-3.67690952,-465.8108826,1043.333387,
1094,Hufflepuff,Annamarie,Lehman,1999-02-07,Right,51460,326.9069719,9.942055511,-3.269069719,-550.0466096,1045.332845,0.2727489075
1095,Hufflepuff,Britt,Cordova,1997-11-15,Right,48764,593.5656831,8.539849197,-5.935656831,-444.9468664,1031.729059,-0.1436773011
1096,Ravenclaw,Larry,Grimes,2001-09-01,Left,55963,-403.3591938,5.050619321,4.033591938,538.3578017,1062.204114,1.49844004
1097,Slytherin,Erin,Troy,1999-09-07,Left,58186,-426.7209315,-3.993026682,4.267209315,-220.46531,997.0872876,-1.813372468
1098,Ravenclaw,Mina,Ridgeway,2000-08-17,Left,86622,529.62041,,-5.2962041,-787.3529626,954.9756229,0.857031928
1099,Hufflepuff,Samual,Beasley,1999-03-15,Right,80286,354.4488777,5.321764351,-3.544488777,-760.6744286,1076.352799,-0.2537557363
1100,Slytherin,Shawna,Lucero,1998-08-06,Left,46652,-444.802227,-4.701827841,4.44802227,-417.5517615,1060.513134,-0.3322986946
1101,Gryffindor,Cassie,Ornelas,1997-05-02,Right,56450,372.5138515,-4.078957065,-3.725138515,-504.4556293,958.3127833,-0.7628502068
1102,Ravenclaw,Wendell,Oliver,1997-06-02,Left,36017,-340.7891551,3.258838954,3.407891551,519.6499277,1078.623494,-0.6310046381
1103,Ravenclaw,Preston,Foltz,1997-01-16,Right,30256,-498.4793206,5.329250342,4.984793206,340.367507,1052.743581,0.1147191538
1104,Ravenclaw,Deirdre,Beauchamp,1998-01-20,Left,34376,-456.1696238,5.405813703,4.561696238,472.0400083,1041.295754,0.0895469743
1105,Hufflepuff,Guy,Keeling,2000-06-01,Right,57758,566.2641896,3.377974841,-5.662641896,-607.0919773,1056.237895,0.8156759221
1106,Hufflepuff,Ruth,Sowell,1997-06-30,Right,80424,277.1461364,6.215786007,-2.771461364,-563.0359197,1066.932965,-0.09173747395
1107,Hufflepuff,Alejandro,Gilson,2001-09-28,Left,32999,670.5475358,5.531017365,-6.705475358,-541.7591467,1045.615388,-0.4999438851
1108,Ravenclaw,Alexandra,Chesser,2001-01-04,Left,72835,-264.1185248,3.192048311,2.641185248,669.411657,1064.781742,-0.2601432019
1109,Hufflepuff,Roxann,Schuster,2000-07-09,Left,58085,574.4846737,9.441353043,-5.744846737,,1035.676388,
1110,Hufflepuff,Jordan,Downes,1999-05-19,Left,37018,644.5315716,5.374670831,-6.445315716,-325.902724,1038.84317,-0.1825952339
1111,Slytherin,Charlie,Hyland,2001-02-08,Right,44794,-543.1222275,-8.098394612,5.431222275,-768.6759839,1080.772655,-0.4856312695
1112,Hufflepuff,Eduardo,Ennis,2001-05-30,Right,45402,518.673978,3.139718896,-5.18673978,-713.5161348,1066.838657,-1.457921209
1113,Hufflepuff,Leonard,Strange,1998-01-28,Right,57933,713.1286634,-4.121997667,-7.131286634,-608.5219276,920.2318329,-2.041904167
1114,Hufflepuff,Devon,Pitts,1997-06-16,Left,29524,704.0250829,3.036619829,-7.040250829,-433.0159735,1055.832273,0.6870686742
1115,Hufflepuff,Andria,Crowe,2000-09-16,Left,65186,268.1459588,5.843985297,-2.681459588,-697.1033784,1061.843695,-0.2074075709
1116,Hufflepuff,Rodolfo,Baines,1997-04-04,Right,43301,524.3927519,3.816187929,-5.243927519,-377.0725188,1040.211627,-0.4350666425
1117,Hufflepuff,Odessa,Melancon,1998-05-26,Right,43082,639.3664378,2.616751455,-6.393664378,-502.4639021,1047.542999,-1.976961723
1118,Slytherin,Marina,Horning,2001-02-07,Left,58761,-420.9824044,-7.182910114,4.209824044,-407.5242396,1055.472566,-1.122661227
1119,Ravenclaw,Ellis,Hooker,1999-11-18,Left,50125,-358.5138933,5.508758635,3.585138933,543.0213782,1045.220888,1.229036729
1120,Gryffindor,Cori,Royer,1999-09-27,Right,48056,351.333073,-6.863084292,-3.51333073,-492.3576031,935.0366392,0.3814726053
1121,Ravenclaw,Raymon,Frazer,1997-10-10,Right,33196,-379.7072491,5.007685512,3.797072491,457.6933205,1064.269161,-0.5060061681
1122,Slytherin,Liz,Oswalt,2000-05-09,Right,53014,-536.8835076,-4.587300763,5.368835076,-608.3960619,1068.147793,0.2895856771
1123,Slytherin,Phillip,Riggins,2001-05-03,Left,54469,-579.8305254,-6.107201433,5.798305254,-645.8936128,1063.826547,-0.3695466957
1124,Gryffindor,Sunny,Hadley,1998-09-24,Right,40702,695.3515037,-4.298904158,-6.953515037,-377.7769916,939.5084838,-0.1859760819
1125,Gryffindor,Lawrence,Johnson,1999-10-31,Right,77257,534.7103881,-3.6499199,-5.347103881,-944.5888987,943.0673452,-0.9424319545
1126,Slytherin,Warner,Sun,1998-01-18,Right,24970,-626.4546806,-6.096706858,6.264546806,-469.9424989,1069.860382,-0.07840877298
1127,Gryffindor,Stacia,Dietrich,2000-02-21,Left,51691,645.8426996,-4.123648661,-6.458426996,-224.0769352,944.6982742,2.195454732
1128,Slytherin,Wilbert,Cochrane,1997-06-02,Right,62574,-481.9858271,-5.076204042,4.819858271,-288.9958055,1015.810387,-0.5451839821
1129,Hufflepuff,Granville,Watson,1997-10-30,Right,73277,499.1175247,4.126042629,-4.991175247,-474.2153002,1055.810639,1.289848268
1130,Slytherin,Kenny,Bearden,1998-06-28,Left,51395,-456.4516309,-2.50817052,4.564516309,-477.1897373,1034.708699,-1.650438869
1131,Hufflepuff,Ima,Gregg,2001-04-08,Right,24015,683.174134,4.250713092,-6.83174134,-406.530919,1029.486151,0.64111484
1132,Hufflepuff,Jo,Sheffield,1997-12-02,Left,44987,584.8153636,2.949386886,-5.848153636,-742.9464573,1072.667863,-0.2092657993
1133,Slytherin,Monica,Schilling,1997-01-22,Right,44372,-545.0052968,-5.678799383,,-513.9123862,1059.720487,-0.1482027106
1134,Gryffindor,Tessa,Hargett,1999-05-28,Left,52675,519.4139193,-5.42899602,-5.194139193,-300.1617955,948.9520407,0.2841043997
1135,Gryffindor,Abigail,Lindberg,2001-07-21,Left,55939,579.1033041,-2.29643495,-5.791033041,-88.81237061,985.5389118,0.7137445369
1136,Ravenclaw,Moses,Kowalski,1998-01-01,Left,19559,-400.9503807,7.387116349,4.009503807,330.4900517,1057.393727,1.839159337
1137,Ravenclaw,Marsha,TRUE,1998-03-21,Left,49944,-447.0476905,3.782784228,4.470476905,830.1218698,1073.730116,0.006861512771
1138,Ravenclaw,Claire,Mcgee,1997-01-05,Left,72625,-292.4262207,3.58806501,2.924262207,728.954347,1066.495301,0.07086501029
1139,Slytherin,Dalia,Perea,2000-05-18,Left,65361,-507.0603239,-4.183507769,5.070603239,-685.6884096,1036.227237,-0.3306377713
1140,Hufflepuff,Carrie,Mann,1999-11-09,Left,57978,593.2236719,5.634588781,-5.932236719,-561.0708716,1050.421978,-0.1015981744
1141,Gryffindor,Holly,Berman,1999-06-23,Right,66190,472.8899829,-4.03870054,-4.728899829,-549.8299546,945.2049,0.6937008153
1142,Slytherin,Leonard,Gaither,1997-04-28,Right,55745,-296.484799,-7.603556916,2.96484799,-598.3324978,1084.45165,-1.782494059
1143,Hufflepuff,Laverne,Conklin,1997-05-15,Right,33672,,8.750045389,-5.98537423,-329.3848385,1029.544888,1.653143471
1144,Ravenclaw,Russell,Finney,1997-05-23,Left,34283,-342.8812705,6.9087706,3.428812705,457.8298802,1046.470991,-0.1539781634
